wk_start,wk_end,year_wk_num,mmwrid
1991-02-10,1991-02-16,7,1520
1991-02-17,1991-02-23,8,1521
1991-02-24,1991-03-02,9,1522
1991-03-03,1991-03-09,10,1523
1991-03-10,1991-03-16,11,1524
1991-03-17,1991-03-23,12,1525
1991-03-24,1991-03-30,13,1526
1991-03-31,1991-04-06,14,1527
1991-04-07,1991-04-13,15,1528
1991-04-14,1991-04-20,16,1529
1991-04-21,1991-04-27,17,1530
1991-04-28,1991-05-04,18,1531
1991-05-05,1991-05-11,19,1532
1991-05-12,1991-05-18,20,1533
1991-05-19,1991-05-25,21,1534
1991-05-26,1991-06-01,22,1535
1991-06-02,1991-06-08,23,1536
1991-06-09,1991-06-15,24,1537
1991-06-16,1991-06-22,25,1538
1991-06-23,1991-06-29,26,1539
1991-06-30,1991-07-06,27,1540
1991-07-07,1991-07-13,28,1541
1991-07-14,1991-07-20,29,1542
1991-07-21,1991-07-27,30,1543
1991-07-28,1991-08-03,31,1544
1991-08-04,1991-08-10,32,1545
1991-08-11,1991-08-17,33,1546
1991-08-18,1991-08-24,34,1547
1991-08-25,1991-08-31,35,1548
1991-09-01,1991-09-07,36,1549
1991-09-08,1991-09-14,37,1550
1991-09-15,1991-09-21,38,1551
1991-09-22,1991-09-28,39,1552
1991-09-29,1991-10-05,40,1553
1991-10-06,1991-10-12,41,1554
1991-10-13,1991-10-19,42,1555
1991-10-20,1991-10-26,43,1556
1991-10-27,1991-11-02,44,1557
1991-11-03,1991-11-09,45,1558
1991-11-10,1991-11-16,46,1559
1991-11-17,1991-11-23,47,1560
1991-11-24,1991-11-30,48,1561
1991-12-01,1991-12-07,49,1562
1991-12-08,1991-12-14,50,1563
1991-12-15,1991-12-21,51,1564
1991-12-22,1991-12-28,52,1565
1991-12-29,1992-01-04,1,1566
1992-01-05,1992-01-11,2,1567
1992-01-12,1992-01-18,3,1568
1992-01-19,1992-01-25,4,1569
1992-01-26,1992-02-01,5,1570
1992-02-02,1992-02-08,6,1571
1992-02-09,1992-02-15,7,1572
1992-02-16,1992-02-22,8,1573
1992-02-23,1992-02-29,9,1574
1992-03-01,1992-03-07,10,1575
1992-03-08,1992-03-14,11,1576
1992-03-15,1992-03-21,12,1577
1992-03-22,1992-03-28,13,1578
1992-03-29,1992-04-04,14,1579
1992-04-05,1992-04-11,15,1580
1992-04-12,1992-04-18,16,1581
1992-04-19,1992-04-25,17,1582
1992-04-26,1992-05-02,18,1583
1992-05-03,1992-05-09,19,1584
1992-05-10,1992-05-16,20,1585
1992-05-17,1992-05-23,21,1586
1992-05-24,1992-05-30,22,1587
1992-05-31,1992-06-06,23,1588
1992-06-07,1992-06-13,24,1589
1992-06-14,1992-06-20,25,1590
1992-06-21,1992-06-27,26,1591
1992-06-28,1992-07-04,27,1592
1992-07-05,1992-07-11,28,1593
1992-07-12,1992-07-18,29,1594
1992-07-19,1992-07-25,30,1595
1992-07-26,1992-08-01,31,1596
1992-08-02,1992-08-08,32,1597
1992-08-09,1992-08-15,33,1598
1992-08-16,1992-08-22,34,1599
1992-08-23,1992-08-29,35,1600
1992-08-30,1992-09-05,36,1601
1992-09-06,1992-09-12,37,1602
1992-09-13,1992-09-19,38,1603
1992-09-20,1992-09-26,39,1604
1992-09-27,1992-10-03,40,1605
1992-10-04,1992-10-10,41,1606
1992-10-11,1992-10-17,42,1607
1992-10-18,1992-10-24,43,1608
1992-10-25,1992-10-31,44,1609
1992-11-01,1992-11-07,45,1610
1992-11-08,1992-11-14,46,1611
1992-11-15,1992-11-21,47,1612
1992-11-22,1992-11-28,48,1613
1992-11-29,1992-12-05,49,1614
1992-12-06,1992-12-12,50,1615
1992-12-13,1992-12-19,51,1616
1992-12-20,1992-12-26,52,1617
1992-12-27,1993-01-02,53,1618
1993-01-03,1993-01-09,1,1619
1993-01-10,1993-01-16,2,1620
1993-01-17,1993-01-23,3,1621
1993-01-24,1993-01-30,4,1622
1993-01-31,1993-02-06,5,1623
1993-02-07,1993-02-13,6,1624
1993-02-14,1993-02-20,7,1625
1993-02-21,1993-02-27,8,1626
1993-02-28,1993-03-06,9,1627
1993-03-07,1993-03-13,10,1628
1993-03-14,1993-03-20,11,1629
1993-03-21,1993-03-27,12,1630
1993-03-28,1993-04-03,13,1631
1993-04-04,1993-04-10,14,1632
1993-04-11,1993-04-17,15,1633
1993-04-18,1993-04-24,16,1634
1993-04-25,1993-05-01,17,1635
1993-05-02,1993-05-08,18,1636
1993-05-09,1993-05-15,19,1637
1993-05-16,1993-05-22,20,1638
1993-05-23,1993-05-29,21,1639
1993-05-30,1993-06-05,22,1640
1993-06-06,1993-06-12,23,1641
1993-06-13,1993-06-19,24,1642
1993-06-20,1993-06-26,25,1643
1993-06-27,1993-07-03,26,1644
1993-07-04,1993-07-10,27,1645
1993-07-11,1993-07-17,28,1646
1993-07-18,1993-07-24,29,1647
1993-07-25,1993-07-31,30,1648
1993-08-01,1993-08-07,31,1649
1993-08-08,1993-08-14,32,1650
1993-08-15,1993-08-21,33,1651
1993-08-22,1993-08-28,34,1652
1993-08-29,1993-09-04,35,1653
1993-09-05,1993-09-11,36,1654
1993-09-12,1993-09-18,37,1655
1993-09-19,1993-09-25,38,1656
1993-09-26,1993-10-02,39,1657
1993-10-03,1993-10-09,40,1658
1993-10-10,1993-10-16,41,1659
1993-10-17,1993-10-23,42,1660
1993-10-24,1993-10-30,43,1661
1993-10-31,1993-11-06,44,1662
1993-11-07,1993-11-13,45,1663
1993-11-14,1993-11-20,46,1664
1993-11-21,1993-11-27,47,1665
1993-11-28,1993-12-04,48,1666
1993-12-05,1993-12-11,49,1667
1993-12-12,1993-12-18,50,1668
1993-12-19,1993-12-25,51,1669
1993-12-26,1994-01-01,52,1670
1994-01-02,1994-01-08,1,1671
1994-01-09,1994-01-15,2,1672
1994-01-16,1994-01-22,3,1673
1994-01-23,1994-01-29,4,1674
1994-01-30,1994-02-05,5,1675
1994-02-06,1994-02-12,6,1676
1994-02-13,1994-02-19,7,1677
1994-02-20,1994-02-26,8,1678
1994-02-27,1994-03-05,9,1679
1994-03-06,1994-03-12,10,1680
1994-03-13,1994-03-19,11,1681
1994-03-20,1994-03-26,12,1682
1994-03-27,1994-04-02,13,1683
1994-04-03,1994-04-09,14,1684
1994-04-10,1994-04-16,15,1685
1994-04-17,1994-04-23,16,1686
1994-04-24,1994-04-30,17,1687
1994-05-01,1994-05-07,18,1688
1994-05-08,1994-05-14,19,1689
1994-05-15,1994-05-21,20,1690
1994-05-22,1994-05-28,21,1691
1994-05-29,1994-06-04,22,1692
1994-06-05,1994-06-11,23,1693
1994-06-12,1994-06-18,24,1694
1994-06-19,1994-06-25,25,1695
1994-06-26,1994-07-02,26,1696
1994-07-03,1994-07-09,27,1697
1994-07-10,1994-07-16,28,1698
1994-07-17,1994-07-23,29,1699
1994-07-24,1994-07-30,30,1700
1994-07-31,1994-08-06,31,1701
1994-08-07,1994-08-13,32,1702
1994-08-14,1994-08-20,33,1703
1994-08-21,1994-08-27,34,1704
1994-08-28,1994-09-03,35,1705
1994-09-04,1994-09-10,36,1706
1994-09-11,1994-09-17,37,1707
1994-09-18,1994-09-24,38,1708
1994-09-25,1994-10-01,39,1709
1994-10-02,1994-10-08,40,1710
1994-10-09,1994-10-15,41,1711
1994-10-16,1994-10-22,42,1712
1994-10-23,1994-10-29,43,1713
1994-10-30,1994-11-05,44,1714
1994-11-06,1994-11-12,45,1715
1994-11-13,1994-11-19,46,1716
1994-11-20,1994-11-26,47,1717
1994-11-27,1994-12-03,48,1718
1994-12-04,1994-12-10,49,1719
1994-12-11,1994-12-17,50,1720
1994-12-18,1994-12-24,51,1721
1994-12-25,1994-12-31,52,1722
1995-01-01,1995-01-07,1,1723
1995-01-08,1995-01-14,2,1724
1995-01-15,1995-01-21,3,1725
1995-01-22,1995-01-28,4,1726
1995-01-29,1995-02-04,5,1727
1995-02-05,1995-02-11,6,1728
1995-02-12,1995-02-18,7,1729
1995-02-19,1995-02-25,8,1730
1995-02-26,1995-03-04,9,1731
1995-03-05,1995-03-11,10,1732
1995-03-12,1995-03-18,11,1733
1995-03-19,1995-03-25,12,1734
1995-03-26,1995-04-01,13,1735
1995-04-02,1995-04-08,14,1736
1995-04-09,1995-04-15,15,1737
1995-04-16,1995-04-22,16,1738
1995-04-23,1995-04-29,17,1739
1995-04-30,1995-05-06,18,1740
1995-05-07,1995-05-13,19,1741
1995-05-14,1995-05-20,20,1742
1995-05-21,1995-05-27,21,1743
1995-05-28,1995-06-03,22,1744
1995-06-04,1995-06-10,23,1745
1995-06-11,1995-06-17,24,1746
1995-06-18,1995-06-24,25,1747
1995-06-25,1995-07-01,26,1748
1995-07-02,1995-07-08,27,1749
1995-07-09,1995-07-15,28,1750
1995-07-16,1995-07-22,29,1751
1995-07-23,1995-07-29,30,1752
1995-07-30,1995-08-05,31,1753
1995-08-06,1995-08-12,32,1754
1995-08-13,1995-08-19,33,1755
1995-08-20,1995-08-26,34,1756
1995-08-27,1995-09-02,35,1757
1995-09-03,1995-09-09,36,1758
1995-09-10,1995-09-16,37,1759
1995-09-17,1995-09-23,38,1760
1995-09-24,1995-09-30,39,1761
1995-10-01,1995-10-07,40,1762
1995-10-08,1995-10-14,41,1763
1995-10-15,1995-10-21,42,1764
1995-10-22,1995-10-28,43,1765
1995-10-29,1995-11-04,44,1766
1995-11-05,1995-11-11,45,1767
1995-11-12,1995-11-18,46,1768
1995-11-19,1995-11-25,47,1769
1995-11-26,1995-12-02,48,1770
1995-12-03,1995-12-09,49,1771
1995-12-10,1995-12-16,50,1772
1995-12-17,1995-12-23,51,1773
1995-12-24,1995-12-30,52,1774
1995-12-31,1996-01-06,1,1775
1996-01-07,1996-01-13,2,1776
1996-01-14,1996-01-20,3,1777
1996-01-21,1996-01-27,4,1778
1996-01-28,1996-02-03,5,1779
1996-02-04,1996-02-10,6,1780
1996-02-11,1996-02-17,7,1781
1996-02-18,1996-02-24,8,1782
1996-02-25,1996-03-02,9,1783
1996-03-03,1996-03-09,10,1784
1996-03-10,1996-03-16,11,1785
1996-03-17,1996-03-23,12,1786
1996-03-24,1996-03-30,13,1787
1996-03-31,1996-04-06,14,1788
1996-04-07,1996-04-13,15,1789
1996-04-14,1996-04-20,16,1790
1996-04-21,1996-04-27,17,1791
1996-04-28,1996-05-04,18,1792
1996-05-05,1996-05-11,19,1793
1996-05-12,1996-05-18,20,1794
1996-05-19,1996-05-25,21,1795
1996-05-26,1996-06-01,22,1796
1996-06-02,1996-06-08,23,1797
1996-06-09,1996-06-15,24,1798
1996-06-16,1996-06-22,25,1799
1996-06-23,1996-06-29,26,1800
1996-06-30,1996-07-06,27,1801
1996-07-07,1996-07-13,28,1802
1996-07-14,1996-07-20,29,1803
1996-07-21,1996-07-27,30,1804
1996-07-28,1996-08-03,31,1805
1996-08-04,1996-08-10,32,1806
1996-08-11,1996-08-17,33,1807
1996-08-18,1996-08-24,34,1808
1996-08-25,1996-08-31,35,1809
1996-09-01,1996-09-07,36,1810
1996-09-08,1996-09-14,37,1811
1996-09-15,1996-09-21,38,1812
1996-09-22,1996-09-28,39,1813
1996-09-29,1996-10-05,40,1814
1996-10-06,1996-10-12,41,1815
1996-10-13,1996-10-19,42,1816
1996-10-20,1996-10-26,43,1817
1996-10-27,1996-11-02,44,1818
1996-11-03,1996-11-09,45,1819
1996-11-10,1996-11-16,46,1820
1996-11-17,1996-11-23,47,1821
1996-11-24,1996-11-30,48,1822
1996-12-01,1996-12-07,49,1823
1996-12-08,1996-12-14,50,1824
1996-12-15,1996-12-21,51,1825
1996-12-22,1996-12-28,52,1826
1996-12-29,1997-01-04,1,1827
1997-01-05,1997-01-11,2,1828
1997-01-12,1997-01-18,3,1829
1997-01-19,1997-01-25,4,1830
1997-01-26,1997-02-01,5,1831
1997-02-02,1997-02-08,6,1832
1997-02-09,1997-02-15,7,1833
1997-02-16,1997-02-22,8,1834
1997-02-23,1997-03-01,9,1835
1997-03-02,1997-03-08,10,1836
1997-03-09,1997-03-15,11,1837
1997-03-16,1997-03-22,12,1838
1997-03-23,1997-03-29,13,1839
1997-03-30,1997-04-05,14,1840
1997-04-06,1997-04-12,15,1841
1997-04-13,1997-04-19,16,1842
1997-04-20,1997-04-26,17,1843
1997-04-27,1997-05-03,18,1844
1997-05-04,1997-05-10,19,1845
1997-05-11,1997-05-17,20,1846
1997-05-18,1997-05-24,21,1847
1997-05-25,1997-05-31,22,1848
1997-06-01,1997-06-07,23,1849
1997-06-08,1997-06-14,24,1850
1997-06-15,1997-06-21,25,1851
1997-06-22,1997-06-28,26,1852
1997-06-29,1997-07-05,27,1853
1997-07-06,1997-07-12,28,1854
1997-07-13,1997-07-19,29,1855
1997-07-20,1997-07-26,30,1856
1997-07-27,1997-08-02,31,1857
1997-08-03,1997-08-09,32,1858
1997-08-10,1997-08-16,33,1859
1997-08-17,1997-08-23,34,1860
1997-08-24,1997-08-30,35,1861
1997-08-31,1997-09-06,36,1862
1997-09-07,1997-09-13,37,1863
1997-09-14,1997-09-20,38,1864
1997-09-21,1997-09-27,39,1865
1997-09-28,1997-10-04,40,1866
1997-10-05,1997-10-11,41,1867
1997-10-12,1997-10-18,42,1868
1997-10-19,1997-10-25,43,1869
1997-10-26,1997-11-01,44,1870
1997-11-02,1997-11-08,45,1871
1997-11-09,1997-11-15,46,1872
1997-11-16,1997-11-22,47,1873
1997-11-23,1997-11-29,48,1874
1997-11-30,1997-12-06,49,1875
1997-12-07,1997-12-13,50,1876
1997-12-14,1997-12-20,51,1877
1997-12-21,1997-12-27,52,1878
1997-12-28,1998-01-03,53,1879
1998-01-04,1998-01-10,1,1880
1998-01-11,1998-01-17,2,1881
1998-01-18,1998-01-24,3,1882
1998-01-25,1998-01-31,4,1883
1998-02-01,1998-02-07,5,1884
1998-02-08,1998-02-14,6,1885
1998-02-15,1998-02-21,7,1886
1998-02-22,1998-02-28,8,1887
1998-03-01,1998-03-07,9,1888
1998-03-08,1998-03-14,10,1889
1998-03-15,1998-03-21,11,1890
1998-03-22,1998-03-28,12,1891
1998-03-29,1998-04-04,13,1892
1998-04-05,1998-04-11,14,1893
1998-04-12,1998-04-18,15,1894
1998-04-19,1998-04-25,16,1895
1998-04-26,1998-05-02,17,1896
1998-05-03,1998-05-09,18,1897
1998-05-10,1998-05-16,19,1898
1998-05-17,1998-05-23,20,1899
1998-05-24,1998-05-30,21,1900
1998-05-31,1998-06-06,22,1901
1998-06-07,1998-06-13,23,1902
1998-06-14,1998-06-20,24,1903
1998-06-21,1998-06-27,25,1904
1998-06-28,1998-07-04,26,1905
1998-07-05,1998-07-11,27,1906
1998-07-12,1998-07-18,28,1907
1998-07-19,1998-07-25,29,1908
1998-07-26,1998-08-01,30,1909
1998-08-02,1998-08-08,31,1910
1998-08-09,1998-08-15,32,1911
1998-08-16,1998-08-22,33,1912
1998-08-23,1998-08-29,34,1913
1998-08-30,1998-09-05,35,1914
1998-09-06,1998-09-12,36,1915
1998-09-13,1998-09-19,37,1916
1998-09-20,1998-09-26,38,1917
1998-09-27,1998-10-03,39,1918
1998-10-04,1998-10-10,40,1919
1998-10-11,1998-10-17,41,1920
1998-10-18,1998-10-24,42,1921
1998-10-25,1998-10-31,43,1922
1998-11-01,1998-11-07,44,1923
1998-11-08,1998-11-14,45,1924
1998-11-15,1998-11-21,46,1925
1998-11-22,1998-11-28,47,1926
1998-11-29,1998-12-05,48,1927
1998-12-06,1998-12-12,49,1928
1998-12-13,1998-12-19,50,1929
1998-12-20,1998-12-26,51,1930
1998-12-27,1999-01-02,52,1931
1999-01-03,1999-01-09,1,1932
1999-01-10,1999-01-16,2,1933
1999-01-17,1999-01-23,3,1934
1999-01-24,1999-01-30,4,1935
1999-01-31,1999-02-06,5,1936
1999-02-07,1999-02-13,6,1937
1999-02-14,1999-02-20,7,1938
1999-02-21,1999-02-27,8,1939
1999-02-28,1999-03-06,9,1940
1999-03-07,1999-03-13,10,1941
1999-03-14,1999-03-20,11,1942
1999-03-21,1999-03-27,12,1943
1999-03-28,1999-04-03,13,1944
1999-04-04,1999-04-10,14,1945
1999-04-11,1999-04-17,15,1946
1999-04-18,1999-04-24,16,1947
1999-04-25,1999-05-01,17,1948
1999-05-02,1999-05-08,18,1949
1999-05-09,1999-05-15,19,1950
1999-05-16,1999-05-22,20,1951
1999-05-23,1999-05-29,21,1952
1999-05-30,1999-06-05,22,1953
1999-06-06,1999-06-12,23,1954
1999-06-13,1999-06-19,24,1955
1999-06-20,1999-06-26,25,1956
1999-06-27,1999-07-03,26,1957
1999-07-04,1999-07-10,27,1958
1999-07-11,1999-07-17,28,1959
1999-07-18,1999-07-24,29,1960
1999-07-25,1999-07-31,30,1961
1999-08-01,1999-08-07,31,1962
1999-08-08,1999-08-14,32,1963
1999-08-15,1999-08-21,33,1964
1999-08-22,1999-08-28,34,1965
1999-08-29,1999-09-04,35,1966
1999-09-05,1999-09-11,36,1967
1999-09-12,1999-09-18,37,1968
1999-09-19,1999-09-25,38,1969
1999-09-26,1999-10-02,39,1970
1999-10-03,1999-10-09,40,1971
1999-10-10,1999-10-16,41,1972
1999-10-17,1999-10-23,42,1973
1999-10-24,1999-10-30,43,1974
1999-10-31,1999-11-06,44,1975
1999-11-07,1999-11-13,45,1976
1999-11-14,1999-11-20,46,1977
1999-11-21,1999-11-27,47,1978
1999-11-28,1999-12-04,48,1979
1999-12-05,1999-12-11,49,1980
1999-12-12,1999-12-18,50,1981
1999-12-19,1999-12-25,51,1982
1999-12-26,2000-01-01,52,1983
2000-01-02,2000-01-08,1,1984
2000-01-09,2000-01-15,2,1985
2000-01-16,2000-01-22,3,1986
2000-01-23,2000-01-29,4,1987
2000-01-30,2000-02-05,5,1988
2000-02-06,2000-02-12,6,1989
2000-02-13,2000-02-19,7,1990
2000-02-20,2000-02-26,8,1991
2000-02-27,2000-03-04,9,1992
2000-03-05,2000-03-11,10,1993
2000-03-12,2000-03-18,11,1994
2000-03-19,2000-03-25,12,1995
2000-03-26,2000-04-01,13,1996
2000-04-02,2000-04-08,14,1997
2000-04-09,2000-04-15,15,1998
2000-04-16,2000-04-22,16,1999
2000-04-23,2000-04-29,17,2000
2000-04-30,2000-05-06,18,2001
2000-05-07,2000-05-13,19,2002
2000-05-14,2000-05-20,20,2003
2000-05-21,2000-05-27,21,2004
2000-05-28,2000-06-03,22,2005
2000-06-04,2000-06-10,23,2006
2000-06-11,2000-06-17,24,2007
2000-06-18,2000-06-24,25,2008
2000-06-25,2000-07-01,26,2009
2000-07-02,2000-07-08,27,2010
2000-07-09,2000-07-15,28,2011
2000-07-16,2000-07-22,29,2012
2000-07-23,2000-07-29,30,2013
2000-07-30,2000-08-05,31,2014
2000-08-06,2000-08-12,32,2015
2000-08-13,2000-08-19,33,2016
2000-08-20,2000-08-26,34,2017
2000-08-27,2000-09-02,35,2018
2000-09-03,2000-09-09,36,2019
2000-09-10,2000-09-16,37,2020
2000-09-17,2000-09-23,38,2021
2000-09-24,2000-09-30,39,2022
2000-10-01,2000-10-07,40,2023
2000-10-08,2000-10-14,41,2024
2000-10-15,2000-10-21,42,2025
2000-10-22,2000-10-28,43,2026
2000-10-29,2000-11-04,44,2027
2000-11-05,2000-11-11,45,2028
2000-11-12,2000-11-18,46,2029
2000-11-19,2000-11-25,47,2030
2000-11-26,2000-12-02,48,2031
2000-12-03,2000-12-09,49,2032
2000-12-10,2000-12-16,50,2033
2000-12-17,2000-12-23,51,2034
2000-12-24,2000-12-30,52,2035
2000-12-31,2001-01-06,1,2036
2001-01-07,2001-01-13,2,2037
2001-01-14,2001-01-20,3,2038
2001-01-21,2001-01-27,4,2039
2001-01-28,2001-02-03,5,2040
2001-02-04,2001-02-10,6,2041
2001-02-11,2001-02-17,7,2042
2001-02-18,2001-02-24,8,2043
2001-02-25,2001-03-03,9,2044
2001-03-04,2001-03-10,10,2045
2001-03-11,2001-03-17,11,2046
2001-03-18,2001-03-24,12,2047
2001-03-25,2001-03-31,13,2048
2001-04-01,2001-04-07,14,2049
2001-04-08,2001-04-14,15,2050
2001-04-15,2001-04-21,16,2051
2001-04-22,2001-04-28,17,2052
2001-04-29,2001-05-05,18,2053
2001-05-06,2001-05-12,19,2054
2001-05-13,2001-05-19,20,2055
2001-05-20,2001-05-26,21,2056
2001-05-27,2001-06-02,22,2057
2001-06-03,2001-06-09,23,2058
2001-06-10,2001-06-16,24,2059
2001-06-17,2001-06-23,25,2060
2001-06-24,2001-06-30,26,2061
2001-07-01,2001-07-07,27,2062
2001-07-08,2001-07-14,28,2063
2001-07-15,2001-07-21,29,2064
2001-07-22,2001-07-28,30,2065
2001-07-29,2001-08-04,31,2066
2001-08-05,2001-08-11,32,2067
2001-08-12,2001-08-18,33,2068
2001-08-19,2001-08-25,34,2069
2001-08-26,2001-09-01,35,2070
2001-09-02,2001-09-08,36,2071
2001-09-09,2001-09-15,37,2072
2001-09-16,2001-09-22,38,2073
2001-09-23,2001-09-29,39,2074
2001-09-30,2001-10-06,40,2075
2001-10-07,2001-10-13,41,2076
2001-10-14,2001-10-20,42,2077
2001-10-21,2001-10-27,43,2078
2001-10-28,2001-11-03,44,2079
2001-11-04,2001-11-10,45,2080
2001-11-11,2001-11-17,46,2081
2001-11-18,2001-11-24,47,2082
2001-11-25,2001-12-01,48,2083
2001-12-02,2001-12-08,49,2084
2001-12-09,2001-12-15,50,2085
2001-12-16,2001-12-22,51,2086
2001-12-23,2001-12-29,52,2087
2001-12-30,2002-01-05,1,2088
2002-01-06,2002-01-12,2,2089
2002-01-13,2002-01-19,3,2090
2002-01-20,2002-01-26,4,2091
2002-01-27,2002-02-02,5,2092
2002-02-03,2002-02-09,6,2093
2002-02-10,2002-02-16,7,2094
2002-02-17,2002-02-23,8,2095
2002-02-24,2002-03-02,9,2096
2002-03-03,2002-03-09,10,2097
2002-03-10,2002-03-16,11,2098
2002-03-17,2002-03-23,12,2099
2002-03-24,2002-03-30,13,2100
2002-03-31,2002-04-06,14,2101
2002-04-07,2002-04-13,15,2102
2002-04-14,2002-04-20,16,2103
2002-04-21,2002-04-27,17,2104
2002-04-28,2002-05-04,18,2105
2002-05-05,2002-05-11,19,2106
2002-05-12,2002-05-18,20,2107
2002-05-19,2002-05-25,21,2108
2002-05-26,2002-06-01,22,2109
2002-06-02,2002-06-08,23,2110
2002-06-09,2002-06-15,24,2111
2002-06-16,2002-06-22,25,2112
2002-06-23,2002-06-29,26,2113
2002-06-30,2002-07-06,27,2114
2002-07-07,2002-07-13,28,2115
2002-07-14,2002-07-20,29,2116
2002-07-21,2002-07-27,30,2117
2002-07-28,2002-08-03,31,2118
2002-08-04,2002-08-10,32,2119
2002-08-11,2002-08-17,33,2120
2002-08-18,2002-08-24,34,2121
2002-08-25,2002-08-31,35,2122
2002-09-01,2002-09-07,36,2123
2002-09-08,2002-09-14,37,2124
2002-09-15,2002-09-21,38,2125
2002-09-22,2002-09-28,39,2126
2002-09-29,2002-10-05,40,2127
2002-10-06,2002-10-12,41,2128
2002-10-13,2002-10-19,42,2129
2002-10-20,2002-10-26,43,2130
2002-10-27,2002-11-02,44,2131
2002-11-03,2002-11-09,45,2132
2002-11-10,2002-11-16,46,2133
2002-11-17,2002-11-23,47,2134
2002-11-24,2002-11-30,48,2135
2002-12-01,2002-12-07,49,2136
2002-12-08,2002-12-14,50,2137
2002-12-15,2002-12-21,51,2138
2002-12-22,2002-12-28,52,2139
2002-12-29,2003-01-04,1,2140
2003-01-05,2003-01-11,2,2141
2003-01-12,2003-01-18,3,2142
2003-01-19,2003-01-25,4,2143
2003-01-26,2003-02-01,5,2144
2003-02-02,2003-02-08,6,2145
2003-02-09,2003-02-15,7,2146
2003-02-16,2003-02-22,8,2147
2003-02-23,2003-03-01,9,2148
2003-03-02,2003-03-08,10,2149
2003-03-09,2003-03-15,11,2150
2003-03-16,2003-03-22,12,2151
2003-03-23,2003-03-29,13,2152
2003-03-30,2003-04-05,14,2153
2003-04-06,2003-04-12,15,2154
2003-04-13,2003-04-19,16,2155
2003-04-20,2003-04-26,17,2156
2003-04-27,2003-05-03,18,2157
2003-05-04,2003-05-10,19,2158
2003-05-11,2003-05-17,20,2159
2003-05-18,2003-05-24,21,2160
2003-05-25,2003-05-31,22,2161
2003-06-01,2003-06-07,23,2162
2003-06-08,2003-06-14,24,2163
2003-06-15,2003-06-21,25,2164
2003-06-22,2003-06-28,26,2165
2003-06-29,2003-07-05,27,2166
2003-07-06,2003-07-12,28,2167
2003-07-13,2003-07-19,29,2168
2003-07-20,2003-07-26,30,2169
2003-07-27,2003-08-02,31,2170
2003-08-03,2003-08-09,32,2171
2003-08-10,2003-08-16,33,2172
2003-08-17,2003-08-23,34,2173
2003-08-24,2003-08-30,35,2174
2003-08-31,2003-09-06,36,2175
2003-09-07,2003-09-13,37,2176
2003-09-14,2003-09-20,38,2177
2003-09-21,2003-09-27,39,2178
2003-09-28,2003-10-04,40,2179
2003-10-05,2003-10-11,41,2180
2003-10-12,2003-10-18,42,2181
2003-10-19,2003-10-25,43,2182
2003-10-26,2003-11-01,44,2183
2003-11-02,2003-11-08,45,2184
2003-11-09,2003-11-15,46,2185
2003-11-16,2003-11-22,47,2186
2003-11-23,2003-11-29,48,2187
2003-11-30,2003-12-06,49,2188
2003-12-07,2003-12-13,50,2189
2003-12-14,2003-12-20,51,2190
2003-12-21,2003-12-27,52,2191
2003-12-28,2004-01-03,53,2192
2004-01-04,2004-01-10,1,2193
2004-01-11,2004-01-17,2,2194
2004-01-18,2004-01-24,3,2195
2004-01-25,2004-01-31,4,2196
2004-02-01,2004-02-07,5,2197
2004-02-08,2004-02-14,6,2198
2004-02-15,2004-02-21,7,2199
2004-02-22,2004-02-28,8,2200
2004-02-29,2004-03-06,9,2201
2004-03-07,2004-03-13,10,2202
2004-03-14,2004-03-20,11,2203
2004-03-21,2004-03-27,12,2204
2004-03-28,2004-04-03,13,2205
2004-04-04,2004-04-10,14,2206
2004-04-11,2004-04-17,15,2207
2004-04-18,2004-04-24,16,2208
2004-04-25,2004-05-01,17,2209
2004-05-02,2004-05-08,18,2210
2004-05-09,2004-05-15,19,2211
2004-05-16,2004-05-22,20,2212
2004-05-23,2004-05-29,21,2213
2004-05-30,2004-06-05,22,2214
2004-06-06,2004-06-12,23,2215
2004-06-13,2004-06-19,24,2216
2004-06-20,2004-06-26,25,2217
2004-06-27,2004-07-03,26,2218
2004-07-04,2004-07-10,27,2219
2004-07-11,2004-07-17,28,2220
2004-07-18,2004-07-24,29,2221
2004-07-25,2004-07-31,30,2222
2004-08-01,2004-08-07,31,2223
2004-08-08,2004-08-14,32,2224
2004-08-15,2004-08-21,33,2225
2004-08-22,2004-08-28,34,2226
2004-08-29,2004-09-04,35,2227
2004-09-05,2004-09-11,36,2228
2004-09-12,2004-09-18,37,2229
2004-09-19,2004-09-25,38,2230
2004-09-26,2004-10-02,39,2231
2004-10-03,2004-10-09,40,2232
2004-10-10,2004-10-16,41,2233
2004-10-17,2004-10-23,42,2234
2004-10-24,2004-10-30,43,2235
2004-10-31,2004-11-06,44,2236
2004-11-07,2004-11-13,45,2237
2004-11-14,2004-11-20,46,2238
2004-11-21,2004-11-27,47,2239
2004-11-28,2004-12-04,48,2240
2004-12-05,2004-12-11,49,2241
2004-12-12,2004-12-18,50,2242
2004-12-19,2004-12-25,51,2243
2004-12-26,2005-01-01,52,2244
2005-01-02,2005-01-08,1,2245
2005-01-09,2005-01-15,2,2246
2005-01-16,2005-01-22,3,2247
2005-01-23,2005-01-29,4,2248
2005-01-30,2005-02-05,5,2249
2005-02-06,2005-02-12,6,2250
2005-02-13,2005-02-19,7,2251
2005-02-20,2005-02-26,8,2252
2005-02-27,2005-03-05,9,2253
2005-03-06,2005-03-12,10,2254
